Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor_por_mes;Valor_por_ano;Descricao;Possui_suite
Apartamento;Lins de Vasconcelos;1;1;0;60;800.0;460.0;250.0;1260.0;15370.0;Apartamento em Lins de Vasconcelos com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Moneró;1;1;0;47;1200.0;290.0;49.0;1490.0;17929.0;Apartamento em Moneró com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Centro;1;0;1;40;950.0;350.0;24.0;1300.0;15624.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Copacabana;1;0;0;31;1200.0;400.0;0.0;1600.0;19200.0;Apartamento em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Flamengo;1;0;0;38;1200.0;505.0;55.0;1705.0;20515.0;Apartamento em Flamengo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Loft;Flamengo;1;0;0;19;800.0;346.0;29.0;1146.0;13781.0;Loft em Flamengo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;28;950.0;350.0;0.0;1300.0;15600.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;1;0;0;35;1200.0;418.0;25.0;1618.0;19441.0;Apartamento em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Copacabana;1;0;0;28;1100.0;580.0;25.0;1680.0;20185.0;Quitinete em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Vila Isabel;1;1;0;66;1000.0;750.0;20.0;1750.0;21020.0;Apartamento em Vila Isabel com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Quitinete;Catete;1;0;0;29;850.0;364.0;29.0;1214.0;14597.0;Quitinete em Catete com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;33;850.0;342.0;21.0;1192.0;14325.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;1;0;0;28;950.0;647.0;56.0;1597.0;19220.0;Apartamento em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Jacarepaguá;1;0;0;20;300.0;15.0;7.0;315.0;3787.0;Quitinete em Jacarepaguá com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Praça Seca;1;0;0;47;500.0;10.0;0.0;510.0;6120.0;Apartamento em Praça Seca com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Catete;1;0;0;26;1050.0;350.0;0.0;1400.0;16800.0;Quitinete em Catete com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Catete;1;0;0;32;1200.0;338.0;30.0;1538.0;18486.0;Apartamento em Catete com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Laranjeiras;1;0;0;23;1000.0;400.0;25.0;1400.0;16825.0;Quitinete em Laranjeiras com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Pechincha;1;1;0;61;1000.0;347.0;52.0;1347.0;16216.0;Apartamento em Pechincha com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Quitinete;Flamengo;1;0;0;26;1100.0;390.0;0.0;1490.0;17880.0;Quitinete em Flamengo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;46;1200.0;340.0;45.0;1540.0;18525.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Freguesia (Jacarepaguá);1;1;0;41;750.0;357.0;16.0;1107.0;13300.0;Apartamento em Freguesia (Jacarepaguá) com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Casa de Vila;Oswaldo Cruz;1;0;0;40;700.0;140.0;0.0;840.0;10080.0;Casa de Vila em Oswaldo Cruz com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Flat;Curicica;1;1;1;48;1000.0;950.0;0.0;1950.0;23400.0;Flat em Curicica com 1 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Barra da Tijuca;1;1;1;42;1100.0;669.0;0.0;1769.0;21228.0;Apartamento em Barra da Tijuca com 1 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Vargem Pequena;1;1;1;70;1000.0;680.0;89.0;1680.0;20249.0;Apartamento em Vargem Pequena com 1 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Catete;1;0;0;26;800.0;400.0;29.0;1200.0;14429.0;Apartamento em Catete com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;25;700.0;260.0;20.0;960.0;11540.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Quintino Bocaiúva;1;0;0;40;400.0;240.0;0.0;640.0;7680.0;Quitinete em Quintino Bocaiúva com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Freguesia (Jacarepaguá);1;1;0;32;900.0;263.0;15.0;1163.0;13971.0;Apartamento em Freguesia (Jacarepaguá) com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Vila Isabel;1;0;0;40;1200.0;695.0;0.0;1895.0;22740.0;Apartamento em Vila Isabel com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;1;0;0;31;1100.0;506.0;58.0;1606.0;19330.0;Apartamento em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;19;850.0;300.0;24.0;1150.0;13824.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;25;800.0;350.0;0.0;1150.0;13800.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;31;750.0;350.0;20.0;1100.0;13220.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Flamengo;1;0;0;20;1200.0;393.0;29.0;1593.0;19145.0;Apartamento em Flamengo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Madureira;1;0;0;45;550.0;198.0;0.0;748.0;8976.0;Apartamento em Madureira com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Praça da Bandeira;1;0;0;23;900.0;363.0;25.0;1263.0;15181.0;Quitinete em Praça da Bandeira com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;15;800.0;305.0;20.0;1105.0;13280.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Tijuca;1;0;0;30;950.0;193.0;24.0;1143.0;13740.0;Quitinete em Tijuca com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Jacarepaguá;1;1;0;50;1100.0;480.0;14.0;1580.0;18974.0;Apartamento em Jacarepaguá com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Flamengo;1;0;0;16;1200.0;344.0;29.0;1544.0;18557.0;Apartamento em Flamengo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Braz de Pina;1;1;0;45;720.0;80.0;0.0;800.0;9600.0;Apartamento em Braz de Pina com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Quitinete;Catete;1;0;0;30;1000.0;403.0;0.0;1403.0;16836.0;Quitinete em Catete com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Tijuca;1;0;0;25;1200.0;381.0;25.0;1581.0;18997.0;Quitinete em Tijuca com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;30;1100.0;400.0;0.0;1500.0;18000.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Laranjeiras;1;0;0;27;1000.0;460.0;25.0;1460.0;17545.0;Quitinete em Laranjeiras com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Riachuelo;1;1;0;45;900.0;557.0;16.0;1457.0;17500.0;Apartamento em Riachuelo com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Marechal Hermes;1;0;0;33;600.0;3.0;0.0;603.0;7236.0;Apartamento em Marechal Hermes com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Catete;1;0;0;26;1200.0;441.0;0.0;1641.0;19692.0;Quitinete em Catete com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Casa de Vila;Pavuna;1;0;0;41;600.0;67.0;0.0;667.0;8004.0;Casa de Vila em Pavuna com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;37;1200.0;393.0;24.0;1593.0;19140.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;1;0;0;38;1200.0;485.0;20.0;1685.0;20240.0;Apartamento em Tijuca com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Copacabana;1;0;1;28;1200.0;450.0;28.0;1650.0;19828.0;Quitinete em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Rocha Miranda;1;0;0;45;500.0;80.0;0.0;580.0;6960.0;Apartamento em Rocha Miranda com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Sampaio;1;1;0;60;1000.0;400.0;0.0;1400.0;16800.0;Apartamento em Sampaio com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Moneró;1;0;0;50;1100.0;360.0;49.0;1460.0;17569.0;Apartamento em Moneró com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;1;0;1;32;1200.0;564.0;24.0;1764.0;21192.0;Apartamento em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0;1293.0;15602.0;Apartamento em Botafogo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Vargem Grande;1;0;0;35;800.0;230.0;0.0;1030.0;12360.0;Quitinete em Vargem Grande com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;35;650.0;398.0;0.0;1048.0;12576.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;1;0;0;40;1100.0;450.0;24.0;1550.0;18624.0;Apartamento em Tijuca com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Maracanã;1;0;0;50;1100.0;492.0;20.0;1592.0;19124.0;Apartamento em Maracanã com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;30;750.0;330.0;25.0;1080.0;12985.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;25;700.0;292.0;24.0;992.0;11928.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Botafogo;1;0;0;21;1000.0;350.0;291.0;1350.0;16491.0;Quitinete em Botafogo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Freguesia (Ilha do Governador);1;0;0;40;800.0;150.0;0.0;950.0;11400.0;Apartamento em Freguesia (Ilha do Governador) com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Copacabana;1;0;0;28;1000.0;567.0;0.0;1567.0;18804.0;Quitinete em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Botafogo;1;0;0;20;1100.0;481.0;29.0;1581.0;19001.0;Quitinete em Botafogo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;25;800.0;200.0;25.0;1000.0;12025.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Recreio dos Bandeirantes;1;0;0;50;900.0;100.0;62.0;1000.0;12062.0;Apartamento em Recreio dos Bandeirantes com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Oswaldo Cruz;1;1;0;50;650.0;227.0;0.0;877.0;10524.0;Apartamento em Oswaldo Cruz com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Quitinete;Botafogo;1;0;0;21;800.0;350.0;0.0;1150.0;13800.0;Quitinete em Botafogo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Botafogo;1;0;0;28;1100.0;481.0;25.0;1581.0;18997.0;Quitinete em Botafogo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Copacabana;1;0;0;25;1000.0;385.0;0.0;1385.0;16620.0;Quitinete em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Santa Teresa;1;0;0;35;800.0;400.0;0.0;1200.0;14400.0;Apartamento em Santa Teresa com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Gardênia Azul;1;0;0;25;490.0;15.0;0.0;505.0;6060.0;Quitinete em Gardênia Azul com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Ilha do Governador;1;0;0;45;1000.0;355.0;20.0;1355.0;16280.0;Apartamento em Ilha do Governador com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;42;850.0;543.0;26.0;1393.0;16742.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Casa de Vila;Engenho de Dentro;1;0;0;50;1000.0;90.0;0.0;1090.0;13080.0;Casa de Vila em Engenho de Dentro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Vila Isabel;1;2;0;54;1200.0;479.0;48.0;1679.0;20196.0;Apartamento em Vila Isabel com 1 quarto(s)\ e 2 vaga(s) de garagem;Não
Apartamento;Praça da Bandeira;1;0;0;30;800.0;355.0;25.0;1155.0;13885.0;Apartamento em Praça da Bandeira com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Pechincha;1;0;0;60;1100.0;347.0;55.0;1447.0;17419.0;Apartamento em Pechincha com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;18;950.0;397.0;24.0;1347.0;16188.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Cachambi;1;0;0;40;800.0;150.0;0.0;950.0;11400.0;Apartamento em Cachambi com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Botafogo;1;0;0;18;1200.0;456.0;25.0;1656.0;19897.0;Quitinete em Botafogo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Grajaú;1;0;0;40;900.0;250.0;10.0;1150.0;13810.0;Quitinete em Grajaú com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Glória;1;0;0;30;1100.0;361.0;24.0;1461.0;17556.0;Apartamento em Glória com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Glória;1;0;0;35;1100.0;495.0;0.0;1595.0;19140.0;Quitinete em Glória com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Estácio;1;0;0;18;600.0;150.0;25.0;750.0;9025.0;Quitinete em Estácio com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Rio Comprido;1;1;0;40;1200.0;352.0;340.0;1552.0;18964.0;Apartamento em Rio Comprido com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Quitinete;Copacabana;1;0;0;30;1000.0;488.0;54.0;1488.0;17910.0;Quitinete em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Botafogo;1;0;0;18;1000.0;436.0;25.0;1436.0;17257.0;Quitinete em Botafogo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Cachambi;1;1;0;45;700.0;210.0;0.0;910.0;10920.0;Apartamento em Cachambi com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Méier;1;0;0;40;1100.0;500.0;13.0;1600.0;19213.0;Apartamento em Méier com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Penha;1;0;0;50;900.0;250.0;0.0;1150.0;13800.0;Apartamento em Penha com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Jacarepaguá;1;1;1;42;1200.0;720.0;30.0;1920.0;23070.0;Apartamento em Jacarepaguá com 1 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Botafogo;1;0;0;34;1200.0;506.0;54.0;1706.0;20526.0;Apartamento em Botafogo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;1;0;0;50;1200.0;600.0;48.0;1800.0;21648.0;Apartamento em Tijuca com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Andaraí;1;0;0;40;1000.0;340.0;190.0;1340.0;16270.0;Apartamento em Andaraí com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Todos os Santos;1;1;1;48;1000.0;490.0;0.0;1490.0;17880.0;Apartamento em Todos os Santos com 1 quarto(s)\ e 1 vaga(s) de garagem;Sim
Apartamento;Engenho de Dentro;1;0;0;30;300.0;50.0;0.0;350.0;4200.0;Apartamento em Engenho de Dentro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Jacarepaguá;1;0;0;30;550.0;18.0;8.0;568.0;6824.0;Apartamento em Jacarepaguá com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Catete;1;0;0;24;1100.0;357.0;0.0;1457.0;17484.0;Quitinete em Catete com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;1;0;0;28;1100.0;450.0;54.0;1550.0;18654.0;Apartamento em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;40;1000.0;275.0;20.0;1275.0;15320.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Praça da Bandeira;1;0;0;38;1200.0;128.0;25.0;1328.0;15961.0;Apartamento em Praça da Bandeira com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Casa;Santa Teresa;1;0;0;22;500.0;98.0;6.0;598.0;7182.0;Casa em Santa Teresa com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Freguesia (Jacarepaguá);1;1;0;50;1200.0;590.0;37.0;1790.0;21517.0;Apartamento em Freguesia (Jacarepaguá) com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;30;800.0;400.0;0.0;1200.0;14400.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Praça da Bandeira;1;0;0;39;900.0;437.0;0.0;1337.0;16044.0;Apartamento em Praça da Bandeira com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Santa Teresa;1;0;0;49;660.0;235.0;14.0;895.0;10754.0;Apartamento em Santa Teresa com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Copacabana;1;0;0;21;700.0;508.0;0.0;1208.0;14496.0;Quitinete em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Casa de Vila;Água Santa;1;0;0;40;600.0;100.0;14.0;700.0;8414.0;Casa de Vila em Água Santa com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;25;1000.0;321.0;24.0;1321.0;15876.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;1;0;1;70;1200.0;300.0;25.0;1500.0;18025.0;Apartamento em Tijuca com 1 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Rocha Miranda;1;1;0;35;699.0;99.0;0.0;798.0;9576.0;Apartamento em Rocha Miranda com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Botafogo;1;0;0;29;1200.0;366.0;53.0;1566.0;18845.0;Apartamento em Botafogo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Pechincha;1;1;0;46;800.0;585.0;0.0;1385.0;16620.0;Apartamento em Pechincha com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;30;800.0;400.0;23.0;1200.0;14423.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;20;1000.0;216.0;21.0;1216.0;14613.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;27;800.0;450.0;15.0;1250.0;15015.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Praça da Bandeira;1;0;0;35;1090.0;450.0;25.0;1540.0;18505.0;Apartamento em Praça da Bandeira com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Ramos;1;0;0;45;600.0;240.0;0.0;840.0;10080.0;Apartamento em Ramos com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Tijuca;1;0;0;33;1000.0;515.0;14.0;1515.0;18194.0;Apartamento em Tijuca com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Casa de Vila;Pavuna;1;0;0;30;450.0;20.0;50.0;470.0;5690.0;Casa de Vila em Pavuna com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Campo Grande;1;1;0;40;500.0;182.0;0.0;682.0;8184.0;Apartamento em Campo Grande com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Casa de Vila;Bento Ribeiro;1;0;0;53;700.0;40.0;0.0;740.0;8880.0;Casa de Vila em Bento Ribeiro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;55;950.0;433.0;47.0;1383.0;16643.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Fátima;1;0;0;35;900.0;310.0;25.0;1210.0;14545.0;Quitinete em Fátima com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;34;800.0;424.0;25.0;1224.0;14713.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Campo Grande;1;1;0;50;500.0;180.0;0.0;680.0;8160.0;Apartamento em Campo Grande com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0;1293.0;15602.0;Apartamento em Botafogo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Botafogo;1;0;0;25;1100.0;570.0;0.0;1670.0;20040.0;Quitinete em Botafogo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;1;0;0;30;1200.0;513.0;25.0;1713.0;20581.0;Apartamento em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Copacabana;1;0;0;30;1200.0;440.0;60.0;1640.0;19740.0;Apartamento em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Cachambi;1;1;0;35;800.0;407.0;0.0;1207.0;14484.0;Apartamento em Cachambi com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Freguesia (Jacarepaguá);1;1;0;55;900.0;395.0;88.0;1295.0;15628.0;Apartamento em Freguesia (Jacarepaguá) com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Catete;1;0;1;34;1000.0;400.0;53.0;1400.0;16853.0;Apartamento em Catete com 1 quarto(s)\ e 0 vaga(s) de garagem;Sim
Apartamento;Copacabana;1;0;0;20;1200.0;330.0;29.0;1530.0;18389.0;Apartamento em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Copacabana;1;1;0;24;1100.0;341.0;22.0;1441.0;17314.0;Quitinete em Copacabana com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Flamengo;1;0;0;31;1200.0;366.0;179.0;1566.0;18971.0;Apartamento em Flamengo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Copacabana;1;0;0;32;1100.0;530.0;28.0;1630.0;19588.0;Quitinete em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Lapa;1;0;0;30;1100.0;420.0;0.0;1520.0;18240.0;Apartamento em Lapa com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;30;1000.0;394.0;20.0;1394.0;16748.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Casa de Vila;Pilares;1;0;0;24;500.0;8.0;13.0;508.0;6109.0;Casa de Vila em Pilares com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Vila Isabel;1;0;0;36;1050.0;385.0;0.0;1435.0;17220.0;Apartamento em Vila Isabel com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Centro;1;0;0;21;800.0;306.0;0.0;1106.0;13272.0;Quitinete em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Jacarepaguá;1;1;1;42;1200.0;750.0;40.0;1950.0;23440.0;Apartamento em Jacarepaguá com 1 quarto(s)\ e 1 vaga(s) de garagem;Sim
Quitinete;Copacabana;1;0;0;18;1000.0;530.0;25.0;1530.0;18385.0;Quitinete em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Olaria;1;1;0;60;860.0;555.0;80.0;1415.0;17060.0;Apartamento em Olaria com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Apartamento;Senador Vasconcelos;1;1;1;50;800.0;180.0;0.0;980.0;11760.0;Apartamento em Senador Vasconcelos com 1 quarto(s)\ e 1 vaga(s) de garagem;Sim
Quitinete;Copacabana;1;0;0;28;1000.0;387.0;24.0;1387.0;16668.0;Quitinete em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Botafogo;1;0;0;28;950.0;290.0;27.0;1240.0;14907.0;Quitinete em Botafogo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Engenho Novo;1;1;0;62;650.0;612.0;0.0;1262.0;15144.0;Apartamento em Engenho Novo com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Quitinete;Flamengo;1;0;0;18;890.0;300.0;0.0;1190.0;14280.0;Quitinete em Flamengo com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Marechal Hermes;1;0;0;50;800.0;200.0;0.0;1000.0;12000.0;Apartamento em Marechal Hermes com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Glória;1;0;0;26;900.0;402.0;0.0;1302.0;15624.0;Quitinete em Glória com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Quitinete;Copacabana;1;0;0;23;1200.0;430.0;25.0;1630.0;19585.0;Quitinete em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;37;1200.0;310.0;21.0;1510.0;18141.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Praça Seca;1;1;0;37;500.0;322.0;0.0;822.0;9864.0;Apartamento em Praça Seca com 1 quarto(s)\ e 1 vaga(s) de garagem;Não
Quitinete;Copacabana;1;0;0;25;1100.0;431.0;30.0;1531.0;18402.0;Quitinete em Copacabana com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Andaraí;1;0;0;42;900.0;447.0;20.0;1347.0;16184.0;Apartamento em Andaraí com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
Apartamento;Centro;1;0;0;43;1000.0;400.0;18.0;1400.0;16818.0;Apartamento em Centro com 1 quarto(s)\ e 0 vaga(s) de garagem;Não
